"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Recreation and culture","Dollars","81","units","0","v1143399651","1.3.6.17","13102","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Education","Dollars","81","units","0","v1143399652","1.3.6.18","2103","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Food, beverage and accommodation services","Dollars","81","units","0","v1143399653","1.3.6.19","13887","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Insurance and financial services","Dollars","81","units","0","v1143399654","1.3.6.20","13299","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Miscellaneous goods and services","Dollars","81","units","0","v1143399655","1.3.6.21","7033","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK)","Dollars","81","units","0","v1143399657","1.3.6.29","25918","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143399658","1.3.6.30","5651","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143399659","1.3.6.31","14830","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143399660","1.3.6.32","5437","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Household actual final consumption","Dollars","81","units","0","v1143399661","1.3.6.33","167933","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Change in pension entitlements","Dollars","81","units","0","v1143399662","1.3.6.22","7388","","","","0"
"2023","Canada","2016A000011124","Value per household","Highest income quintile","Household net saving","Dollars","81","units","0","v1143399663","1.3.6.23","66038","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Household disposable income","Dollars","81","units","0","v1143401485","1.3.7.1","87819","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Compensation of employees","Dollars","81","units","0","v1143401479","1.3.7.2","102995","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Net mixed income","Dollars","81","units","0","v1143401480","1.3.7.3","11840","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Property income received","Dollars","81","units","0","v1143401481","1.3.7.4","7328","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Less: property income paid","Dollars","81","units","0","v1143401482","1.3.7.5","8366","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Current transfers received","Dollars","81","units","0","v1143401483","1.3.7.6","14131","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Less: current transfers paid","Dollars","81","units","0","v1143401484","1.3.7.7","40109","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK)","Dollars","81","units","0","v1143401486","1.3.7.24","25255","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143401487","1.3.7.25","8724","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143401488","1.3.7.26","10357","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143401489","1.3.7.27","6175","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Adjusted household disposable income","Dollars","81","units","0","v1143401490","1.3.7.28","113074","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143401504","1.3.7.8","86118","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Food and non-alcoholic beverages","Dollars","81","units","0","v1143401491","1.3.7.9","8323","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Alcoholic beverages and tobacco","Dollars","81","units","0","v1143401492","1.3.7.10","2660","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Clothing and footwear","Dollars","81","units","0","v1143401493","1.3.7.11","4642","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v1143401494","1.3.7.12","19460","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v1143401495","1.3.7.13","5282","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Health","Dollars","81","units","0","v1143401496","1.3.7.14","2470","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Transport","Dollars","81","units","0","v1143401497","1.3.7.15","14886","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Communications","Dollars","81","units","0","v1143401498","1.3.7.16","2364","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Recreation and culture","Dollars","81","units","0","v1143401499","1.3.7.17","7215","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Education","Dollars","81","units","0","v1143401500","1.3.7.18","1654","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Food, beverage and accommodation services","Dollars","81","units","0","v1143401501","1.3.7.19","7175","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Insurance and financial services","Dollars","81","units","0","v1143401502","1.3.7.20","5444","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Miscellaneous goods and services","Dollars","81","units","0","v1143401503","1.3.7.21","4543","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK)","Dollars","81","units","0","v1143401505","1.3.7.29","25255","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): education","Dollars","81","units","0","v1143401506","1.3.7.30","8724","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): health","Dollars","81","units","0","v1143401507","1.3.7.31","10357","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Social transfers in kind (STiK): other","Dollars","81","units","0","v1143401508","1.3.7.32","6175","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Household actual final consumption","Dollars","81","units","0","v1143401509","1.3.7.33","111373","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Change in pension entitlements","Dollars","81","units","0","v1143401510","1.3.7.22","8555","","","","0"
"2023","Canada","2016A000011124","Value per household","Less than 35 years","Household net saving","Dollars","81","units","0","v1143401511","1.3.7.23","10256","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Household disposable income","Dollars","81","units","0","v1143403333","1.3.8.1","108231","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Compensation of employees","Dollars","81","units","0","v1143403327","1.3.8.2","128079","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Net mixed income","Dollars","81","units","0","v1143403328","1.3.8.3","17303","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Property income received","Dollars","81","units","0","v1143403329","1.3.8.4","14101","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Less: property income paid","Dollars","81","units","0","v1143403330","1.3.8.5","12061","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Current transfers received","Dollars","81","units","0","v1143403331","1.3.8.6","17593","","","","0"
"2023","Canada","2016A000011124","Value per household","35 to 44 years","Less: current transfers paid","Dollars","81","units","0","v1143403332","1.3.8.7","56784","","","","0"
